Sitio->F:ISO_3166_1_alpha2_to_lugar(lugarObj),D:BWID,D:searegion,direccion,nombre,D:categoriaAgua,D:longitud,D:latitud,D:valoracion2015,A:tipo(10)
DE,DEBY_PR_MN_0152 ,Black Sea,BAYERN-UNTERALLGAEU-GROENENBACH,FREIBAD CLEVERS. GROENENBACH,L,10.2178,47.8825,4
DE,DEBW_PR_0013 ,North-east Atlantic Ocean,BADEN-WUERTTEMBERG-BODENSEEKREIS FN-FRIEDRICHSHAFEN,FRIEDRICHSHAFEN. FREIZEITG. MANZELL,L,9.4219,47.6652,4
DE,DEBW_PR_0249 ,North-east Atlantic Ocean,BADEN-WUERTTEMBERG-ORTENAUKREIS-KEHL,GOLDSCHEUER. BADESEE,L,7.8181,48.5099,4
DE,DEMV_PR_1_0794 ,Baltic Sea,MECKLENBURG-VORPOMMERN-RUEGEN-PUTBUS,GREIFSWALDER BODDEN. BADESTRAND WREECHEN,C,13.4657,54.3299,4
DE,DEMV_PR_1_0793 ,Baltic Sea,MECKLENBURG-VORPOMMERN-RUEGEN-PUTBUS,GREIFSWALDER BODDEN. NEUENDORFER BADESTRAND,C,13.4833,54.3351,4
DE,DEMV_PR_1_0791 ,Baltic Sea,MECKLENBURG-VORPOMMERN-RUEGEN-PUTBUS,GREIFSWALDER BODDEN. STRESOWER BADESTRAND,C,13.5802,54.3528,4
DE,DEBB_PR_0080 ,Baltic Sea,BRANDENBURG-ODER-SPREE-,GROSSER MUELLROSER SEE. MUELLROSE  STRANDBAD,L,14.4226,52.2336,4
DE,DEHE_PR_0052 ,North-east Atlantic Ocean,HESSEN-VOGELSBERGKREIS-SCHLITZ,GROSSER PFORDTER SEE,L,9.5984,50.6513,4
DE,DENI_PR_TK25_2719_01 ,North-east Atlantic Ocean,NIEDERSACHSEN-OSTERHOLZ-WORPSWEDE,HAMME / NEU HELGOLAND,R,8.8875,53.2267,4
DE,DENI_PR_TK25_2616_01 ,North-east Atlantic Ocean,NIEDERSACHSEN-OSTERHOLZ-SCHWANEWEDE,HARRIERSAND,T,8.4942,53.3234,4
DE,DEBW_PR_0054 ,North-east Atlantic Ocean,BADEN-WUERTTEMBERG-HOHENLOHE-KREIS-INGELFINGEN,HERMUTHAUSEN. BADESEE,L,9.742,49.3118,4
DE,DEBW_PR_0242 ,North-east Atlantic Ocean,BADEN-WUERTTEMBERG-MAIN-TAUBER-KREIS-NIEDERSTETTEN,HERRENZIMMERN. ASCHBACHSEE,L,9.8685,49.4169,4
DE,DEBW_PR_0314 ,Black Sea,BADEN-WUERTTEMBERG-ZOLLERNALBKREIS-,HOERSCHWAG. LAUCHERT,R,9.1959,48.3156,4
DE,DESH_PR_0216 ,North-east Atlantic Ocean,SCHLESWIG-HOLSTEIN-RENDSBURG-ECKERNFOER-HOLTSEE,HOLTSEE,GEMEINDEBADESTELLE HOLTSEE,L,9.8522,54.4005,4
DE,DEBW_PR_0171 ,North-east Atlantic Ocean,BADEN-WUERTTEMBERG-KREIS LUDWIGSBURG-VAIHINGEN AN DER ENZ,HORRHEIM. UNTERER SEEWALDSEE,L,8.9682,48.9908,4
DE,DEMV_PR_2_0333 ,Baltic Sea,MECKLENBURG-VORPOMMERN-GUESTROW-GUESTROW,INSELSEE. GUESTROW. KURHAUS,L,12.2104,53.7778,4
DE,DENI_PR_TK25_3526_01 ,North-east Atlantic Ocean,NIEDERSACHSEN-HANNOVER-UETZE,IRENENSEE - DAHRENHORST,L,10.1631,52.4669,4
DE,DENI_PR_TK25_2515_01 ,North-east Atlantic Ocean,NIEDERSACHSEN-WESERMARSCH-JADE,JADEBUSENSTRAND SEHESTEDT,C,8.2947,53.4367,4
DE,DEBW_PR_0083 ,North-east Atlantic Ocean,BADEN-WUERTTEMBERG-KREIS EMMENDINGEN-KENZINGEN,KENZINGEN. NACHTALLMENDSEE,L,7.7577,48.208,4
DE,DEBY_PR_MSP_0016 ,North-east Atlantic Ocean,BAYERN-MAIN-SPESSART-TRIEFENSTEIN,KLOSTERSEE. TRIEFENSTEIN. TRENNFELD,L,9.6175,49.8025,4
DE,DEMV_PR_2_0450 ,North-east Atlantic Ocean,MECKLENBURG-VORPOMMERN-MUERITZ-KLINK,KOELPINSEE. KLINK,L,12.6126,53.4831,4
DE,DEBY_PR_HAS_0011 ,North-east Atlantic Ocean,BAYERN-HASSBERGE-KNETZGAU,KREBSSEE. KNETZGAU-WESTHEIM. WESTHEIM. LIEGEWIESE,L,10.4956,49.9806,4
DE,DEMV_PR_2_0402 ,Baltic Sea,MECKLENBURG-VORPOMMERN-DEMMIN-KUMMEROW,KUMMEROWER SEE. KUMMEROW,L,12.8294,53.7717,4
DE,DEMV_PR_2_0401 ,Baltic Sea,MECKLENBURG-VORPOMMERN-DEMMIN-GORSCHENDORF,KUMMEROWER SEE. SALEM,L,12.815,53.7925,4
DE,DEMV_PR_2_0410 ,Baltic Sea,MECKLENBURG-VORPOMMERN-DEMMIN-SOMMERSDORF,KUMMEROWER SEE. SOMMERSDORF,L,12.8755,53.7993,4
DE,DEMV_PR_2_0412 ,Baltic Sea,MECKLENBURG-VORPOMMERN-DEMMIN-VERCHEN,KUMMEROWER SEE. VERCHEN,L,12.9008,53.8492,4
DE,DEBW_PR_0025 ,North-east Atlantic Ocean,BADEN-WUERTTEMBERG-BODENSEEKREIS FN-LANGENARGEN,LANGENARGEN. STRANDBAD,L,9.5286,47.6051,4
DE,DEMV_PR_2_0008 ,North-east Atlantic Ocean,MECKLENBURG-VORPOMMERN-SCHWERIN STADT-SCHWERIN,LANKOWER SEE. SUEDUFER,L,11.3813,53.6334,4
DE,DEBY_PR_M_0238 ,Black Sea,BAYERN-MUENCHEN(KRFR.STADT)-MUENCHEN,LERCHENAUER SEE. MUENCHEN. NORDUFER,L,11.5383,48.1997,4
DE,DEBY_PR_AB_0393 ,North-east Atlantic Ocean,BAYERN-ASCHAFFENBURG. LANDKREIS-,MAINPARKSEE. MAINASCHAFF. STRAND MAINASCHAFF,L,9.0743,49.9858,4
DE,DEBW_PR_0301 ,North-east Atlantic Ocean,BADEN-WUERTTEMBERG-STADT MANNHEIM-MANNHEIM,MANNHEIM. VOGELSTANG-SEE,L,8.5412,49.504,4
DE,DESH_PR_0313 ,North-east Atlantic Ocean,SCHLESWIG-HOLSTEIN-SEGEBERG-WEDDELBROOK,MUEHLENTEICH,WEDDELBROOK,L,9.8251,53.9004,4
DE,DEBW_PR_0037 ,North-east Atlantic Ocean,BADEN-WUERTTEMBERG-BODENSEEKREIS FN-UHLDINGEN-MUEHLHOFEN,MUEHLHOFEN. CAMPINGPLATZ SEEPERLE/SEEFELDEN,L,9.2259,47.734,4
DE,DEBW_PR_0239 ,North-east Atlantic Ocean,BADEN-WUERTTEMBERG-MAIN-TAUBER-KREIS-CREGLINGEN,MUENSTER. UNTERER BADESEE,L,10.0432,49.4358,4
DE,DEMV_PR_2_0484 ,North-east Atlantic Ocean,MECKLENBURG-VORPOMMERN-MUERITZ-LUDORF,MUERITZ. ZIELOW JH,L,12.6935,53.3477,4
DE,DENI_PR_TK25_2509_02 ,North-east Atlantic Ocean,NIEDERSACHSEN-AURICH-SUEDBROOKMERLAND,NATURSEE GROSSES MEER,L,7.2997,53.4467,4
DE,DESH_PR_0316 ,North-east Atlantic Ocean,SCHLESWIG-HOLSTEIN-STEINBURG-HOLSTENNIENDORF,N-O-K,HOLSTENNIENDORF,KLEIN-WESTERLAND,R,9.2991,54.0312,4
DE,DESH_PR_0051 ,North-east Atlantic Ocean,SCHLESWIG-HOLSTEIN-NORDFRIESLAND-UTERSUM,NORDS,FOEHR,UTERSUM,C,8.3955,54.7129,4
